,Unnamed: 0,expt_n,environment,environment_info,data_file,Model_name,R1,R2,R3,wear_threshold,threshold_factor,add_noise,breakdown_chance,episodes,milling_operations_max,version_prefix,test_info,test_cases,test_rounds,results_folder,test_file,train_sample_rate,test_sample_rate,Round,RF_Pr,RF_Rc,RF_F1,RF_F05,RF_Pr_sd,RF_Rc_sd,RF_F1_sd,RF_F05_sd,A2C_Pr,A2C_Rc,A2C_F1,A2C_F05,A2C_Pr_sd,A2C_Rc_sd,A2C_F1_sd,A2C_F05_sd,DQN_Pr,DQN_Rc,DQN_F1,DQN_F05,DQN_Pr_sd,DQN_Rc_sd,DQN_F1_sd,DQN_F05_sd,PPO_Pr,PPO_Rc,PPO_F1,PPO_F05,PPO_Pr_sd,PPO_Rc_sd,PPO_F1_sd,PPO_F05_sd,model_file,RF_time,A2C_time,DQN_time,PPO_time
0,0,0,SS,Simulated NBD,data\Simulated_Dasic_2006_Tool_Wear_Model_Train.csv,RF_Model_Dasic_NoNBD.mdl,1.0,-1,-40,0.25,0.95,0,0.0,800,121,Dasic,Separate test set.,40,10,results/MRL1-10r-All-R2,data\Simulated_Dasic_2006_Tool_Wear_Model_Test.csv,1,2,0,0.9361757278669044,0.845,0.8857641505009927,0.9146697435012652,0.0423281382044073,0.0797565740933693,0.0453122206639411,0.0356521148221922,0.4706934731934732,0.26,0.3322043754300182,0.4018440945879026,0.106696588609771,0.0809663853432741,0.0902263076340461,0.097596699642185,0.5039136302294197,0.98,0.6655562049483732,0.5581321940333568,0.0137028569720313,0.0258198889747161,0.0172919175231632,0.0148948911036506,0.4739586488502897,0.375,0.4150667371700029,0.4473017623797085,0.0873566166969324,0.1034139470499238,0.0903056433209753,0.0859423434618481,models/5_0_Dasic_NoNBD__RF_Model_05-Jul-2023_15-36_0.94_0.84_0.91.mdl,50.11418175697327,12.881725549697876,0.9556934833526612,11.432382106781006
1,1,1,SS,Simulated LBD,data\Simulated_Dasic_2006_Tool_Wear_Model_Train.csv,RF_Model_Dasic_LowNBD.mdl,0.5,-1,-40,0.25,0.9,1000,0.05,800,121,Dasic,Separate test set.,40,10,results/MRL1-10r-All-R2,data\Simulated_Dasic_2006_Tool_Wear_Model_Test.csv,1,2,0,0.7904726247987117,0.97,0.8705113936516815,0.8205534257640764,0.0431829302847781,0.0258198889747161,0.0305566976004157,0.038390008744303,0.4885050469489829,0.44,0.4590456298527433,0.4751402207208842,0.0570119589526364,0.1021980647783726,0.0746096642157098,0.0611059378930319,0.9238095238095236,0.325,0.4789468513606444,0.6718073593073594,0.084920222847572,0.0353553390593273,0.0378935659547601,0.0440314990363447,0.4997619047619047,0.12,0.1873247638030246,0.2902913059163059,0.3118198317262677,0.0788810637746615,0.1155962876796221,0.1689808841474197,models/5_1_Dasic_LowNBD__RF_Model_05-Jul-2023_15-38_0.79_0.97_0.82.mdl,47.42179584503174,12.786012411117554,0.9232003688812256,11.564073085784912
2,2,2,SS,Simulated HBD,data\Simulated_Dasic_2006_Tool_Wear_Model_Train.csv,RF_Model_Dasic_HighNBD.mdl,0.5,-1,-40,0.25,0.9,100,0.1,800,121,Dasic,Separate test set.,40,10,results/MRL1-10r-All-R2,data\Simulated_Dasic_2006_Tool_Wear_Model_Test.csv,1,2,0,0.6901477832512315,1.0,0.816530612244898,0.7356760886172651,0.0194450173960631,0.0,0.013609409852304,0.0176761435301764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4987872487872488,0.97,0.6586986167932982,0.5524220611429913,0.007428462457942,0.0258198889747161,0.0093266238692148,0.0076719160386011,0.5460714285714285,0.13,0.2047156901069944,0.3190833472083472,0.2238489566184947,0.0632455532033675,0.0905590614055138,0.1266143140618513,models/5_2_Dasic_HighNBD__RF_Model_05-Jul-2023_15-39_0.69_1.00_0.74.mdl,48.123043060302734,13.00904631614685,0.95505952835083,11.319814443588257
3,3,3,SS,PHM C01 SS NBD,data\PHM_Tool_Wear_Data_C01_0p12.csv,RF_Model_PHM_C01_SS_NoNBD.mdl,1.0,-1,-40,0.12,0.9,0,0.0,800,348,PHM_C01_SS,Separate test set.,40,10,results/MRL1-10r-All-R2,,100,70,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5092285266856205,0.5,0.501870538002729,0.5055590657052427,0.0640791040004043,0.0881917103688196,0.0675156775576418,0.0624132551450085,0.4971586971586971,0.96,0.6549714438053051,0.5501747122386658,0.0163397356580103,0.0516397779494322,0.0257032945833352,0.0191857783848593,0.386163537185209,0.32,0.3475703305165979,0.3689569531345846,0.1252042380520095,0.1206464071390257,0.1200250945390466,0.12208561946613,models/5_3_PHM_C01_SS_NoNBD__RF_Model_05-Jul-2023_15-40_0.00_0.00_0.00.mdl,146.3449330329895,12.560259342193604,0.946962594985962,11.693111896514893
4,4,4,SS,PHM C01 SS LBD,data\PHM_Tool_Wear_Data_C01_0p12.csv,RF_Model_PHM_C01_SS_LowNBD.mdl,1.0,-1,-40,0.12,0.9,1000,0.05,800,348,PHM_C01_SS,Separate test set.,40,10,results/MRL1-10r-All-R2,,100,70,0,0.8166666666666667,0.09,0.1535884405449622,0.2770111832611832,0.3374742788552765,0.0906764700582362,0.1382816993293674,0.1979685569421496,0.531169318223094,0.5700000000000001,0.5451453829284972,0.5355741451383651,0.0546077030665374,0.1183215956619923,0.0698297193292091,0.0546742964268885,0.4946638946638947,0.975,0.6562592922985429,0.5487012987012987,0.0143445377629019,0.0485912657903775,0.0235479483830229,0.0171538282270544,0.6473543123543124,0.41,0.4984615963384039,0.5765187324929972,0.0837983369504298,0.0658280588604383,0.0605349403745941,0.0643797591037994,models/5_4_PHM_C01_SS_LowNBD__RF_Model_05-Jul-2023_15-43_0.82_0.09_0.28.mdl,117.61123418807983,13.456709146499634,0.960667371749878,11.884997129440308
5,5,5,SS,PHM C01 SS HBD,data\PHM_Tool_Wear_Data_C01_0p12.csv,RF_Model_PHM_C01_SS_HighNBD.mdl,1.0,-1,-40,0.12,0.9,100,0.1,800,348,PHM_C01_SS,Separate test set.,40,10,results/MRL1-10r-All-R2,,100,70,0,0.8504526632787502,0.97,0.9053034190867428,0.8713760297812023,0.0604574252100494,0.034960294939005,0.0409615761100463,0.0525375023322192,0.5189603722730658,0.495,0.5016351002524599,0.5106685653056621,0.0675397749016195,0.0955975359979998,0.065735021774377,0.0621476968487671,0.5,0.99,0.6644067796610169,0.5549242424242424,0.0085470085470085,0.0210818510677892,0.0116700063162558,0.0095047052109732,0.5202648046398046,0.725,0.6043546154890498,0.5507074440394448,0.0425961561994134,0.0889756521002609,0.0525385768806891,0.0446573919343165,models/5_5_PHM_C01_SS_HighNBD__RF_Model_05-Jul-2023_15-45_0.85_0.97_0.87.mdl,115.74459290504456,21.7774121761322,1.2925662994384766,15.19572401046753
6,6,6,SS,PHM C04 SS NBD,data\PHM_Tool_Wear_Data_C04_0p098.csv,RF_Model_PHM_C04_SS_NoNBD.mdl,1.0,-1,-40,0.098,0.95,0,0.0,800,348,PHM_C04_SS,Separate test set.,40,10,results/MRL1-10r-All-R2,,100,70,0,0.8563307164971252,0.77,0.808434591117518,0.8358235514485515,0.0573071167181612,0.0977525219907678,0.0699522169498734,0.0583441017393209,0.4683288933288933,0.2799999999999999,0.3490143906182151,0.4112083978328173,0.1491058391001557,0.1032795558988644,0.121083689388467,0.1357103075091101,0.4986504723346828,0.965,0.6574907461523475,0.5519879022786,0.0128933069257458,0.0337474278855276,0.0184773540433496,0.0146202024179404,0.3654761904761904,0.095,0.1497578347578347,0.2304292929292929,0.1666789489049606,0.0283823106098773,0.0480206813472673,0.0839606907754066,models/5_6_PHM_C04_SS_NoNBD__RF_Model_05-Jul-2023_15-48_0.86_0.77_0.84.mdl,155.57612109184265,14.624350786209106,1.028292894363403,13.186580657958984
7,7,7,SS,PHM C04 SS LBD,data\PHM_Tool_Wear_Data_C04_0p098.csv,RF_Model_PHM_C04_SS_LowNBD.mdl,1.0,-1,-40,0.098,0.85,1000,0.05,800,348,PHM_C04_SS,Separate test set.,40,10,results/MRL1-10r-All-R2,,100,70,0,0.7984274742970395,0.98,0.8792919188224999,0.8288036641241592,0.0360858382842205,0.0258198889747161,0.0218444499828977,0.0304623374613639,0.5218659526654378,0.61,0.5582313946231513,0.5350292270040058,0.0676709371963463,0.1390443574307613,0.0838346051352759,0.0698795330881188,0.5065470328628223,0.985,0.6689460354568478,0.5610181969193597,0.0110753059950612,0.0241522945769824,0.0129201593062669,0.0115734722187067,0.4707714507714508,0.215,0.2882627207523013,0.3696467457980615,0.1131740382911075,0.0944281031614352,0.1076768702537297,0.1148497109650097,models/5_7_PHM_C04_SS_LowNBD__RF_Model_05-Jul-2023_15-51_0.80_0.98_0.83.mdl,146.2344834804535,14.87111496925354,1.0532684326171875,12.785260915756226
8,8,8,SS,PHM C04 SS HBD,data\PHM_Tool_Wear_Data_C04_0p098.csv,RF_Model_PHM_C04_SS_HighNBD.mdl,1.0,-1,-40,0.098,0.9,100,0.1,800,348,PHM_C04_SS,Separate test set.,40,10,results/MRL1-10r-All-R2,,100,70,0,0.6313146571198001,0.935,0.7529146230596258,0.6748059742545036,0.0345122686747523,0.0411636301174281,0.0279936075028469,0.0319017002186541,0.5074272723843662,0.5,0.4994057239098357,0.5030851696594907,0.1101473124121364,0.1394433377556792,0.118859524406049,0.111806905567993,0.1833333333333333,0.015,0.0273103707886316,0.0543154761904761,0.3374742788552764,0.0241522945769824,0.0440172071673747,0.0883194239626423,0.4634523809523809,0.16,0.2364680504680504,0.3335081585081584,0.1595613653178337,0.0614636297152859,0.0873753511167617,0.1185139681684758,models/5_8_PHM_C04_SS_HighNBD__RF_Model_05-Jul-2023_15-54_0.63_0.93_0.67.mdl,133.60203051567078,13.545784711837769,0.9360294342041016,11.838379383087158
9,9,9,SS,PHM C06 SS NBD,data\PHM_Tool_Wear_Data_C06_0p13.csv,RF_Model_PHM_C06_SS_NoNBD.mdl,1.0,-1,-40,0.13,0.95,0,0.0,800,348,PHM_C06_SS,Separate test set.,40,10,results/MRL1-10r-All-R2,,100,70,0,1.0,0.58,0.733357771260997,0.8726000816993464,0.0,0.0421637021355783,0.034135906106253,0.0195870438062391,0.548362258264807,0.615,0.5775916749686683,0.5592564677942578,0.0573056893665199,0.0883490552046571,0.0604706829564564,0.055988626434519,0.5026334026334026,0.97,0.6621079290863043,0.5562172807812342,0.0171557160778586,0.034960294939005,0.0223043887322752,0.0188266697837863,0.5867368718238284,0.65,0.6148712479733167,0.5972520226455759,0.0802303593870696,0.1080123449734643,0.0871568085893701,0.0813076000948692,models/5_9_PHM_C06_SS_NoNBD__RF_Model_05-Jul-2023_15-57_1.00_0.58_0.87.mdl,155.28117513656616,13.774125337600708,1.0044400691986084,11.446415662765505
10,10,10,SS,PHM C06 SS LBD,data\PHM_Tool_Wear_Data_C06_0p13.csv,RF_Model_PHM_C06_SS_LowNBD.mdl,1.0,-1,-40,0.13,0.95,1000,0.05,800,348,PHM_C06_SS,Separate test set.,40,10,results/MRL1-10r-All-R2,,100,70,0,0.6073115609880315,1.0,0.7553153205983395,0.6589153497048233,0.0293783494837271,0.0,0.0225486303163498,0.0275908024116179,0.5029700889925348,0.475,0.4850869677955686,0.4947638362040535,0.0925460458408103,0.1006920497799547,0.0846422582714052,0.086063392845357,0.9610576923076924,0.725,0.8255283931754519,0.9014724310776944,0.0338023281237811,0.0485912657903775,0.0364626168585825,0.0305082730952204,0.3938769563769563,0.245,0.3005125803987284,0.3494569639596729,0.0877558930242002,0.0598609499868932,0.069041578895065,0.0776478311683211,models/5_10_PHM_C06_SS_LowNBD__RF_Model_05-Jul-2023_16-00_0.61_1.00_0.66.mdl,147.01983952522278,12.90159296989441,0.9560666084289552,11.580015659332275
11,11,11,SS,PHM C06 SS HBD,data\PHM_Tool_Wear_Data_C06_0p13.csv,RF_Model_PHM_C06_SS_HighNBD.mdl,1.0,-1,-40,0.13,0.9,100,0.1,800,348,PHM_C06_SS,Separate test set.,40,10,results/MRL1-10r-All-R2,,100,70,0,0.7500919857576205,0.725,0.7347014295538044,0.743158423701902,0.0627406210218291,0.0889756521002609,0.0637783119268265,0.0587327809643264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.505195681511471,0.98,0.6666277030976037,0.5593727977448907,0.0091366223390553,0.0258198889747161,0.012075144697957,0.0099026230286913,0.1416666666666666,0.03,0.0488015607580824,0.0792297979797979,0.1926504542711077,0.0483045891539647,0.0756496547219515,0.1162199293686361,models/5_11_PHM_C06_SS_HighNBD__RF_Model_05-Jul-2023_16-03_0.75_0.73_0.74.mdl,106.46887874603271,13.141558170318604,0.9556772708892822,11.687877655029297
12,12,12,MS,PHM C01 MS NBD,data\PHM_Tool_Wear_Data_C01_0p12.csv,RF_Model_PHM_C01_MS_NoNBD.mdl,0.5,-1,-40,0.12,0.9,0,0.0,1000,348,PHM_C01_MS,Separate test set.,40,10,results/MRL1-10r-All-R2,,100,70,0,0.8348785581986551,0.8949999999999999,0.8607503128686143,0.8443283666288395,0.0844975439581042,0.0895978670381041,0.0700132043425573,0.0754483512112889,0.4709523809523809,0.135,0.2063821593476765,0.307106782106782,0.2516331138500866,0.052967495273569,0.0828302027471292,0.1344657806514851,0.3943560606060606,0.635,0.4864615384615384,0.4266587075797601,0.0160985591204466,0.0337474278855276,0.0212732647607227,0.0177095307742724,0.5115879917184265,0.595,0.5488544283283365,0.5256261793761794,0.1117164111184006,0.1300640867675111,0.1160922659250463,0.1127351659143377,models/5_12_PHM_C01_MS_NoNBD__RF_Model_05-Jul-2023_16-05_0.83_0.90_0.84.mdl,210.98909258842468,13.363054752349854,1.4917681217193604,11.920108318328856
13,13,13,MS,PHM C04 MS NBD,data\PHM_Tool_Wear_Data_C04_0p098.csv,RF_Model_PHM_C04_MS_NoNBD.mdl,0.5,-1,-40,0.098,0.9,0,0.0,1000,348,PHM_C04_MS,Separate test set.,40,10,results/MRL1-10r-All-R2,,100,70,0,0.7617307692307692,0.43,0.544782946093798,0.6543193390716611,0.1213546910746363,0.0788810637746615,0.0793473853760644,0.0895202579660751,0.4987179487179487,0.995,0.6644067796610169,0.5539772727272727,0.004054202128421,0.0158113883008419,0.0071463901924709,0.0049909685293061,0.1,0.005,0.0095238095238095,0.0208333333333333,0.3162277660168379,0.0158113883008418,0.0301169300968416,0.0658807845868412,0.506686876504988,0.385,0.4355363658691832,0.4748903442002278,0.1007589652706804,0.085146931829632,0.088393932257669,0.0937775552385301,models/5_13_PHM_C04_MS_NoNBD__RF_Model_05-Jul-2023_16-09_0.76_0.43_0.65.mdl,208.70879650115967,21.891144275665283,1.9842422008514404,17.846636295318604
14,14,14,MS,PHM C06 MS NBD,data\PHM_Tool_Wear_Data_C06_0p13.csv,RF_Model_PHM_C06_MS_NoNBD.mdl,0.5,-1,-40,0.13,0.9,0,0.0,1000,348,PHM_C06_MS,Separate test set.,40,10,results/MRL1-10r-All-R2,,100,70,0,0.9809090909090908,0.42,0.5764227567574282,0.753587037962038,0.0403041694985956,0.1251665557034572,0.1362383796662163,0.1150566000008403,0.5274340913121367,0.51,0.5172620068371926,0.522998891205413,0.0438867758998974,0.0774596669241483,0.0566626858777489,0.0475177756825747,0.25,0.015,0.0281385281385281,0.0595238095238095,0.4249182927993987,0.0241522945769824,0.0453226515859723,0.0961841241550858,0.5405581942922096,0.5549999999999999,0.5446072590879588,0.5414092747582253,0.0883408979704127,0.125720147770974,0.1006078268789938,0.0913320092480472,models/5_14_PHM_C06_MS_NoNBD__RF_Model_05-Jul-2023_16-13_0.98_0.42_0.75.mdl,202.981547832489,14.67734146118164,1.4564859867095947,12.212424516677856
0,0,0,SS,Simulated NBD,data\Simulated_Dasic_2006_Tool_Wear_Model_Train.csv,RF_Model_Dasic_NoNBD.mdl,1.0,-1,-40,0.25,0.95,0,0.0,800,121,Dasic,Separate test set.,40,10,results/MRL1-10r-All-R2,data\Simulated_Dasic_2006_Tool_Wear_Model_Test.csv,1,2,1,0.896542913608131,0.96,0.9260481360197752,0.9078664845690708,0.0593796801582875,0.0316227766016838,0.0347413265659684,0.0489234430543223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5267424663767823,0.8300000000000001,0.644283199491698,0.5681814748184717,0.0161684695397787,0.0483045891539647,0.0254736597985549,0.0189441506406047,0.4203246753246753,0.12,0.1823597785130042,0.2717747326203208,0.2665101677246353,0.0586893895388633,0.0923952737148501,0.1494834172064716,models/6_0_Dasic_NoNBD__RF_Model_05-Jul-2023_16-17_0.90_0.96_0.91.mdl,57.50625324249268,19.167277574539185,0.9853513240814208,12.0071918964386
1,1,1,SS,Simulated LBD,data\Simulated_Dasic_2006_Tool_Wear_Model_Train.csv,RF_Model_Dasic_LowNBD.mdl,0.5,-1,-40,0.25,0.9,1000,0.05,800,121,Dasic,Separate test set.,40,10,results/MRL1-10r-All-R2,data\Simulated_Dasic_2006_Tool_Wear_Model_Test.csv,1,2,1,0.9604260651629072,0.945,0.9520288996412232,0.9568965997770345,0.030704044606809,0.036893239368631,0.0222380712055161,0.0244280298478763,0.4822453934953935,0.445,0.4605155997903109,0.4726291341508732,0.1277325042151721,0.1403368962334725,0.1309091946598278,0.1279460408319807,0.3,0.02,0.0372294372294372,0.0773809523809523,0.4216370213557839,0.0258198889747161,0.0480846536211452,0.1003897669894723,0.4169444444444444,0.1,0.1565259772711046,0.2431814713064713,0.1965775849723977,0.0623609564462323,0.0887133482711666,0.1231020312003152,models/6_1_Dasic_LowNBD__RF_Model_05-Jul-2023_16-18_0.96_0.95_0.96.mdl,47.390756607055664,15.697099447250366,1.345247507095337,17.921351432800293
2,2,2,SS,Simulated HBD,data\Simulated_Dasic_2006_Tool_Wear_Model_Train.csv,RF_Model_Dasic_HighNBD.mdl,0.5,-1,-40,0.25,0.9,100,0.1,800,121,Dasic,Separate test set.,40,10,results/MRL1-10r-All-R2,data\Simulated_Dasic_2006_Tool_Wear_Model_Test.csv,1,2,1,0.9670238095238094,0.6950000000000001,0.80593837535014,0.8941416040100251,0.0348475064020934,0.0761941963377497,0.0563036513552254,0.0352035175947051,0.2833333333333333,0.04,0.0693017127799736,0.1247519841269841,0.3220305943597653,0.0394405318873307,0.0687371349149478,0.1264748562252381,0.35,0.02,0.0376623376623376,0.0803571428571428,0.4743416490252569,0.0258198889747161,0.0486379257390081,0.1040957808696402,0.4063492063492063,0.1399999999999999,0.2033774016532636,0.2849442224442224,0.2179065697601814,0.0658280588604383,0.0893843223703939,0.1256606566728158,models/6_2_Dasic_HighNBD__RF_Model_05-Jul-2023_16-20_0.97_0.70_0.89.mdl,55.42871022224426,13.520286560058594,0.9774925708770752,11.580434560775757
3,3,3,SS,PHM C01 SS NBD,data\PHM_Tool_Wear_Data_C01_0p12.csv,RF_Model_PHM_C01_SS_NoNBD.mdl,1.0,-1,-40,0.12,0.9,0,0.0,800,348,PHM_C01_SS,Separate test set.,40,10,results/MRL1-10r-All-R2,,100,70,1,0.9072727272727272,0.96,0.9322331327209376,0.9169547597995872,0.0381987039999986,0.0316227766016837,0.024348397656235,0.0315908768550404,0.5298764948389729,0.495,0.5068198379866216,0.5188631236403306,0.0942662310914479,0.0864420165325996,0.0654873711556877,0.0744240239815473,0.4987179487179487,0.98,0.6609779855834794,0.5530156213295748,0.0072775155409942,0.0258198889747161,0.0110036350620006,0.0082594770654077,0.5428221454537244,1.0,0.7034357052505873,0.5973572734066211,0.0219979987964329,0.0,0.0185954041587089,0.0213596836831628,models/6_3_PHM_C01_SS_NoNBD__RF_Model_05-Jul-2023_16-21_0.91_0.96_0.92.mdl,157.99643516540527,13.076456785202026,0.9594564437866212,11.91635012626648
4,4,4,SS,PHM C01 SS LBD,data\PHM_Tool_Wear_Data_C01_0p12.csv,RF_Model_PHM_C01_SS_LowNBD.mdl,1.0,-1,-40,0.12,0.9,1000,0.05,800,348,PHM_C01_SS,Separate test set.,40,10,results/MRL1-10r-All-R2,,100,70,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5128359848897606,0.54,0.5229782195614956,0.5161775927096391,0.0668935224185618,0.1329160135825126,0.0919174490819004,0.0748464917259586,0.25,0.02,0.0367965367965367,0.0744047619047618,0.4249182927993987,0.034960294939005,0.0639902402558202,0.1280107926643247,0.441525974025974,0.2,0.2737847019910423,0.3536013924800689,0.1238683016664071,0.0666666666666666,0.0838523511154444,0.1019894758741633,models/6_4_PHM_C01_SS_LowNBD__RF_Model_05-Jul-2023_16-24_0.00_0.00_0.00.mdl,102.18211364746094,14.2331223487854,1.013803005218506,12.590020418167114
5,5,5,SS,PHM C01 SS HBD,data\PHM_Tool_Wear_Data_C01_0p12.csv,RF_Model_PHM_C01_SS_HighNBD.mdl,1.0,-1,-40,0.12,0.9,100,0.1,800,348,PHM_C01_SS,Separate test set.,40,10,results/MRL1-10r-All-R2,,100,70,1,0.7192746795687972,0.495,0.579650444126625,0.6531827190258255,0.0843063320100916,0.1012422836565829,0.0779518936051027,0.0681068933275791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.015,0.0285714285714285,0.0624999999999999,0.4830458915396479,0.0241522945769823,0.0460043706228236,0.1006345607374266,0.4887713499782465,0.65,0.5564850753184968,0.5134991140631598,0.0669675740639789,0.1247219128924647,0.0867107459313438,0.0731076536506272,models/6_5_PHM_C01_SS_HighNBD__RF_Model_05-Jul-2023_16-27_0.72_0.49_0.65.mdl,103.64813303947447,13.481101274490356,0.9774246215820312,11.624870538711548
6,6,6,SS,PHM C04 SS NBD,data\PHM_Tool_Wear_Data_C04_0p098.csv,RF_Model_PHM_C04_SS_NoNBD.mdl,1.0,-1,-40,0.098,0.95,0,0.0,800,348,PHM_C04_SS,Separate test set.,40,10,results/MRL1-10r-All-R2,,100,70,1,0.7333011803011803,0.98,0.838186093123651,0.7718287424940651,0.0379098033759691,0.0258198889747161,0.0256514438970892,0.0335030564089705,0.4963370759675107,0.5900000000000001,0.5381491135535625,0.5120707518802624,0.045338609962632,0.0699205898780101,0.052348234356648,0.0471367258246404,0.275,0.025,0.044047619047619,0.0833333333333333,0.4479893351905204,0.0485912657903775,0.082488155467261,0.1456678955791877,0.5729742479742479,0.285,0.3736555427192082,0.4675800716096768,0.1579350588635941,0.1081408546500555,0.1191428368642215,0.1306489850598109,models/6_6_PHM_C04_SS_NoNBD__RF_Model_05-Jul-2023_16-29_0.73_0.98_0.77.mdl,190.1754393577576,18.29940390586853,1.0209996700286863,12.468234300613403
7,7,7,SS,PHM C04 SS LBD,data\PHM_Tool_Wear_Data_C04_0p098.csv,RF_Model_PHM_C04_SS_LowNBD.mdl,1.0,-1,-40,0.098,0.85,1000,0.05,800,348,PHM_C04_SS,Separate test set.,40,10,results/MRL1-10r-All-R2,,100,70,1,0.5,0.995,0.6655367231638418,0.555239898989899,0.0060436477024491,0.0158113883008419,0.0083374552245493,0.0067290727926428,0.4859786879786879,0.61,0.5402875023527198,0.5062121024857398,0.0602494120214688,0.0875595035770912,0.0695134399306022,0.0631915903757223,0.4974358974358974,0.96,0.6551898448634736,0.5504379341588643,0.0149564424044395,0.0394405318873307,0.0203028907239575,0.0164984537768068,0.4977034923281053,0.41,0.4463717271715836,0.4747499752569412,0.0870128774506116,0.1048808848170151,0.0915598930982641,0.0863897958806139,models/6_7_PHM_C04_SS_LowNBD__RF_Model_05-Jul-2023_16-32_0.50_0.99_0.56.mdl,152.80800580978394,14.071845531463625,0.9945368766784668,11.489634037017822
8,8,8,SS,PHM C04 SS HBD,data\PHM_Tool_Wear_Data_C04_0p098.csv,RF_Model_PHM_C04_SS_HighNBD.mdl,1.0,-1,-40,0.098,0.9,100,0.1,800,348,PHM_C04_SS,Separate test set.,40,10,results/MRL1-10r-All-R2,,100,70,1,0.5,1.0,0.6666666666666666,0.5555555555555556,0.0,0.0,0.0,0.0,0.5036942918192918,0.76,0.6043840083752202,0.539459406974528,0.0496486924267889,0.0809663853432741,0.0515524404521496,0.0493960379870047,0.3,0.02,0.0372294372294372,0.0773809523809523,0.4830458915396479,0.034960294939005,0.064410256985656,0.1310124922160252,0.3533333333333333,0.065,0.105631093544137,0.1759920634920634,0.2155670100049382,0.0474341649025256,0.0696786626052587,0.1068167251309441,models/6_8_PHM_C04_SS_HighNBD__RF_Model_05-Jul-2023_16-35_0.50_1.00_0.56.mdl,153.33649611473083,13.000685214996338,0.9569568634033204,11.778635263442991
