Round,expt_n,environment,environment_info,data_file,Model_name,environment.1,R1,R2,R3,wear_threshold,threshold_factor,add_noise,breakdown_chance,episodes,milling_operations_max,version_prefix,test_info,test_cases,test_rounds,results_folder,test_file,train_sample_rate,test_sample_rate,RF_Pr,RF_Rc,RF_F1,RF_F05,RF_Pr_sd,RF_Rc_sd,RF_F1_sd,RF_F05_sd,A2C_Pr,A2C_Rc,A2C_F1,A2C_F05,A2C_Pr_sd,A2C_Rc_sd,A2C_F1_sd,A2C_F05_sd,DQN_Pr,DQN_Rc,DQN_F1,DQN_F05,DQN_Pr_sd,DQN_Rc_sd,DQN_F1_sd,DQN_F05_sd,PPO_Pr,PPO_Rc,PPO_F1,PPO_F05,PPO_Pr_sd,PPO_Rc_sd,PPO_F1_sd,PPO_F05_sd,model_file,RF_time,A2C_time,DQN_time,PPO_time
1,9,SS,PHM C06 SS NBD,data\PHM_Tool_Wear_Data_C06_0p13.csv,RF_Model_PHM_C06_SS_NoNBD.mdl,SS,1,-1,-40,0.13,0.95,0,0,800,348,PHM_C06_SS,Separate test set.,40,10,results/MultiRound,,100,70,0.563757034,1,0.720918458,0.617601403,0.015297012,0,0.012549088,0.014703453,0.516917817,0.585,0.543354141,0.526015614,0.120156754,0.17958285,0.132671108,0.121192093,0.5,0.025,0.047619048,0.104166667,0.527046277,0.026352314,0.050194883,0.109801308,0.313849206,0.145,0.196664438,0.252293978,0.193885607,0.092646281,0.123845797,0.157196762,models/1_9_PHM_C06_SS_NoNBD__RF_Model_28-Jun-2023_13-19.mdl,161.1212265,28.20912957,1.108088255,12.16715884
1,10,SS,PHM C06 SS LBD,data\PHM_Tool_Wear_Data_C06_0p13.csv,RF_Model_PHM_C06_SS_LowNBD.mdl,SS,1,-1,-40,0.13,0.95,1000,0.05,800,348,PHM_C06_SS,Separate test set.,40,10,results/MultiRound,,100,70,0,0,0,0,0,0,0,0,0.480719836,0.52,0.497377032,0.486798319,0.068663161,0.09486833,0.072641937,0.068454771,0.5,0.975,0.660977986,0.553962591,0.010467905,0.026352314,0.014359601,0.011647845,0.516715198,0.945,0.667777416,0.568086466,0.022044765,0.049721446,0.026652578,0.023210869,models/1_10_PHM_C06_SS_LowNBD__RF_Model_28-Jun-2023_13-23.mdl,101.0129557,13.25984883,0.975427389,12.15264106
1,11,SS,PHM C06 SS HBD,data\PHM_Tool_Wear_Data_C06_0p13.csv,RF_Model_PHM_C06_SS_HighNBD.mdl,SS,1,-1,-40,0.13,0.9,100,0.1,800,348,PHM_C06_SS,Separate test set.,40,10,results/MultiRound,,100,70,0.719000112,0.98,0.829105415,0.759280573,0.03366896,0.025819889,0.026940721,0.031178065,0.480342158,0.205,0.282845801,0.371661325,0.139107528,0.0831665,0.10336449,0.122222827,0.61093318,0.945,0.741791855,0.657273264,0.023885602,0.072456884,0.03950225,0.028860722,0.428320568,0.3,0.350669966,0.392588936,0.139258613,0.105409255,0.115923574,0.127116676,models/1_11_PHM_C06_SS_HighNBD__RF_Model_28-Jun-2023_13-25.mdl,120.3688734,13.30337739,0.985359669,11.87246656
1,12,MS,PHM C01 MS NBD,data\PHM_Tool_Wear_Data_C01_0p12.csv,RF_Model_PHM_C01_MS_NoNBD.mdl,MS,1,-1,-40,0.12,0.925,0,0,800,348,PHM_C04_MS,Separate test set.,40,10,results/MultiRound,,100,70,0.721893275,0.6,0.652151211,0.691231656,0.102512033,0.102740233,0.096119013,0.097100245,0.513841485,0.595,0.54895197,0.526799223,0.02704274,0.09846037,0.054861924,0.035595265,0.935714286,0.27,0.417321937,0.622790404,0.083276625,0.042163702,0.053489273,0.059409998,0.42,0.14,0.20635133,0.292926865,0.154969133,0.06992059,0.094125823,0.120446771,models/1_12_PHM_C04_MS_NoNBD__RF_Model_28-Jun-2023_13-27.mdl,170.9098759,23.52798772,2.111656904,19.77816081
1,13,MS,PHM C04 MS NBD,data\PHM_Tool_Wear_Data_C04_0p098.csv,RF_Model_PHM_C04_MS_NoNBD.mdl,MS,1,-1,-50,0.098,0.85,0,0,800,348,PHM_C04_MS,Separate test set.,40,10,results/MultiRound,,100,70,0.716666667,0.115,0.191929809,0.328215188,0.401001832,0.085146932,0.132844445,0.204591642,0.508151147,0.885,0.645213303,0.55529334,0.020606126,0.070906825,0.034145355,0.024580149,0.506475909,0.98,0.667755596,0.560633327,0.01540013,0.034960295,0.020570637,0.017019967,0.451616809,0.35,0.389894636,0.423139659,0.070544853,0.105409255,0.085080906,0.072960882,models/1_13_PHM_C04_MS_NoNBD__RF_Model_28-Jun-2023_13-31.mdl,174.4267027,22.36091447,1.804778337,13.074543
1,14,MS,PHM C06 MS NBD,data\PHM_Tool_Wear_Data_C06_0p13.csv,RF_Model_PHM_C06_MS_NoNBD.mdl,MS,1,-1,-40,0.13,0.925,0,0,800,348,PHM_C04_MS,Separate test set.,40,10,results/MultiRound,,100,70,0.5,0.03,0.056277056,0.119047619,0.527046277,0.034960295,0.064694118,0.133099284,0.526075729,0.845,0.647517157,0.568626385,0.050378406,0.086442017,0.058430329,0.052702925,0.49224996,0.93,0.643632896,0.543357369,0.012909248,0.025819889,0.014337931,0.013251485,0.463041126,0.29,0.352823522,0.409639147,0.118929664,0.09067647,0.094696139,0.102044696,models/1_14_PHM_C04_MS_NoNBD__RF_Model_28-Jun-2023_13-35.mdl,188.1760814,19.44284201,1.646779299,12.87896848
2,0,SS,Simulated NBD,data\Simulated_Dasic_2006_Tool_Wear_Model_Train.csv,RF_Model_Dasic_NoNBD.mdl,SS,1,-1,-100,3,1,0,0,800,121,Dasic,Separate test set.,40,10,results/MultiRound,data\Simulated_Dasic_2006_Tool_Wear_Model_Test.csv,1,2,0.797435897,1,0.887132191,0.831015944,0.023562476,0,0.014551045,0.020454966,0.532718703,0.535,0.531521264,0.53169682,0.095685152,0.127038927,0.105720538,0.098286331,0.501282051,0.99,0.665517241,0.556179528,0.007277516,0.021081851,0.009916145,0.007989451,0.594345238,0.51,0.546967131,0.573845148,0.085392345,0.073786479,0.072518569,0.077855289,models/2_0_Dasic_NoNBD__RF_Model_28-Jun-2023_13-38.mdl,64.07932687,24.80123448,1.149954319,12.40453243
2,1,SS,Simulated LBD,data\Simulated_Dasic_2006_Tool_Wear_Model_Train.csv,RF_Model_Dasic_LowNBD.mdl,SS,1,-1,-100,3,1,1000,0.05,800,121,Dasic,Separate test set.,40,10,results/MultiRound,data\Simulated_Dasic_2006_Tool_Wear_Model_Test.csv,1,2,0.967099567,0.995,0.980478871,0.972320157,0.031230232,0.015811388,0.015234139,0.024336045,0.548752013,0.665,0.599117763,0.567451857,0.069032146,0.102875329,0.074239213,0.069210436,0.45979833,0.83,0.591613028,0.504769073,0.007934422,0.034960295,0.013485904,0.00923882,0.145,0.03,0.04938796,0.081155303,0.176741773,0.034960295,0.057935896,0.096344908,models/2_1_Dasic_LowNBD__RF_Model_28-Jun-2023_13-40.mdl,61.22140884,20.66084886,1.492587566,14.1053977
2,2,SS,Simulated HBD,data\Simulated_Dasic_2006_Tool_Wear_Model_Train.csv,RF_Model_Dasic_HighNBD.mdl,SS,1,-1,-100,3,1,100,0.1,800,121,Dasic,Separate test set.,40,10,results/MultiRound,data\Simulated_Dasic_2006_Tool_Wear_Model_Test.csv,1,2,0.967217062,0.86,0.909608394,0.943070064,0.037618336,0.051639778,0.03645156,0.033428466,0.450858996,0.435,0.440499712,0.44598414,0.124482812,0.168407574,0.146721946,0.133336535,0.44952381,0.8,0.575584416,0.492682927,0.006557432,0,0.005365172,0.006297534,0.36,0.085,0.136263099,0.215214646,0.262372838,0.062583278,0.09882785,0.154027309,models/2_2_Dasic_HighNBD__RF_Model_28-Jun-2023_13-42.mdl,54.18557,24.76293492,1.366837025,14.29227138
2,3,SS,PHM C01 SS NBD,data\PHM_Tool_Wear_Data_C01_0p12.csv,RF_Model_PHM_C01_SS_NoNBD.mdl,SS,1,-2,-40,0.12,0.95,0,0,800,348,PHM_C01_SS,Separate test set.,40,10,results/MultiRound,,100,70,0.981196581,0.535,0.688289417,0.836041308,0.040451828,0.094428103,0.083946198,0.060090889,0.532142656,0.92,0.674016113,0.581037995,0.021907716,0.042163702,0.025213554,0.022795475,0.25,0.02,0.036796537,0.074404762,0.424918293,0.034960295,0.06399024,0.128010793,0.527497952,0.78,0.628647092,0.563679266,0.040625155,0.075277265,0.04882317,0.042770205,models/2_3_PHM_C01_SS_NoNBD__RF_Model_28-Jun-2023_13-43.mdl,188.0140662,13.89821601,1.232507229,14.59875917
2,4,SS,PHM C01 SS LBD,data\PHM_Tool_Wear_Data_C01_0p12.csv,RF_Model_PHM_C01_SS_LowNBD.mdl,SS,1,-1,-100,0.12,0.9,1000,0.05,800,348,PHM_C01_SS,Separate test set.,40,10,results/MultiRound,,100,70,0.752663614,0.985,0.852938824,0.789744181,0.023039012,0.024152295,0.015390645,0.019731344,0,0,0,0,0,0,0,0,0.35,0.025,0.046320346,0.095238095,0.474341649,0.035355339,0.064984749,0.131462451,0.521713218,0.47,0.490696959,0.507684281,0.057772089,0.113529242,0.086274417,0.068480558,models/2_4_PHM_C01_SS_LowNBD__RF_Model_28-Jun-2023_13-47.mdl,150.4361913,21.29633069,1.641756535,17.25974679
2,5,SS,PHM C01 SS HBD,data\PHM_Tool_Wear_Data_C01_0p12.csv,RF_Model_PHM_C01_SS_HighNBD.mdl,SS,1,-1,-40,0.12,0.85,100,0.1,800,348,PHM_C01_SS,Separate test set.,40,10,results/MultiRound,,100,70,0.856156336,0.725,0.782229521,0.82420184,0.064244178,0.088975652,0.063628868,0.059180079,0.5,1,0.666666667,0.555555556,0,0,0,0,0.366666667,0.025,0.045962733,0.09375,0.483045892,0.035355339,0.063535557,0.124710312,0.522782512,0.39,0.444175492,0.48727969,0.116266953,0.10749677,0.107700404,0.110824011,models/2_5_PHM_C01_SS_HighNBD__RF_Model_28-Jun-2023_13-50.mdl,107.6430075,26.0536809,1.425213814,15.49157834
2,6,SS,PHM C04 SS NBD,data\PHM_Tool_Wear_Data_C04_0p098.csv,RF_Model_PHM_C04_SS_NoNBD.mdl,SS,1,-1,-40,0.098,0.95,0,0,800,348,PHM_C04_SS,Separate test set.,40,10,results/MultiRound,,100,70,0.76764765,0.995,0.866005615,0.804075873,0.043681214,0.015811388,0.029204732,0.038745155,0.473214286,0.275,0.340591495,0.405444465,0.135197545,0.113651514,0.118208766,0.122883622,0.25,0.015,0.028138528,0.05952381,0.424918293,0.024152295,0.045322652,0.096184124,0.497857143,0.11,0.17689122,0.282368326,0.32882141,0.065828059,0.104196427,0.165829769,models/2_6_PHM_C04_SS_NoNBD__RF_Model_28-Jun-2023_13-53.mdl,170.5640304,29.06665969,1.766368866,18.38097787
2,7,SS,PHM C04 SS LBD,data\PHM_Tool_Wear_Data_C04_0p098.csv,RF_Model_PHM_C04_SS_LowNBD.mdl,SS,1,-1,-40,0.098,0.85,1000,0.05,800,348,PHM_C04_SS,Separate test set.,40,10,results/MultiRound,,100,70,0.70506179,0.995,0.824793396,0.748448671,0.041203653,0.015811388,0.030750472,0.037868353,0.515979532,0.385,0.438088032,0.480590603,0.085297189,0.102875329,0.095263885,0.088970312,0.494735018,0.97,0.655170363,0.548447515,0.011010259,0.042163702,0.01877492,0.013288779,0.261666667,0.04,0.066604077,0.113352273,0.314470945,0.039440532,0.064171266,0.107008812,models/2_7_PHM_C04_SS_LowNBD__RF_Model_28-Jun-2023_13-56.mdl,156.3305588,16.00580311,1.053199291,13.99828815
2,8,SS,PHM C04 SS HBD,data\PHM_Tool_Wear_Data_C04_0p098.csv,RF_Model_PHM_C04_SS_HighNBD.mdl,SS,1,-1,-100,0.098,0.9,100,0.1,800,348,PHM_C04_SS,Separate test set.,40,10,results/MultiRound,,100,70,0.649026284,0.985,0.782069767,0.696357853,0.027200316,0.024152295,0.020702477,0.024913037,0.572619048,0.13,0.204171738,0.31959707,0.301431142,0.088819417,0.12584477,0.171705171,0.500763768,0.955,0.656788175,0.553320929,0.025169029,0.076194196,0.039045782,0.02942072,0.384722222,0.14,0.198290701,0.271225833,0.198913587,0.104880885,0.133214513,0.160459846,models/2_8_PHM_C04_SS_HighNBD__RF_Model_28-Jun-2023_14-00.mdl,141.4113448,26.80375361,1.502022028,13.98683357
2,9,SS,PHM C06 SS NBD,data\PHM_Tool_Wear_Data_C06_0p13.csv,RF_Model_PHM_C06_SS_NoNBD.mdl,SS,1,-1,-40,0.13,0.95,0,0,800,348,PHM_C06_SS,Separate test set.,40,10,results/MultiRound,,100,70,0,0,0,0,0,0,0,0,0.547316292,0.69,0.609427216,0.570392175,0.080677999,0.099442893,0.085187021,0.081755019,0.35,0.02,0.037662338,0.080357143,0.474341649,0.025819889,0.048637926,0.104095781,0.375761183,0.12,0.177431053,0.254444167,0.18046474,0.05868939,0.083088575,0.115854249,models/2_9_PHM_C06_SS_NoNBD__RF_Model_28-Jun-2023_14-03.mdl,154.938206,18.27483511,1.467017412,17.86325216
2,10,SS,PHM C06 SS LBD,data\PHM_Tool_Wear_Data_C06_0p13.csv,RF_Model_PHM_C06_SS_LowNBD.mdl,SS,1,-1,-40,0.13,0.95,1000,0.05,800,348,PHM_C06_SS,Separate test set.,40,10,results/MultiRound,,100,70,0,0,0,0,0,0,0,0,0.531147678,0.6,0.559654163,0.541436106,0.09747218,0.156347192,0.114822664,0.101910159,0.025,0.01,0.014285714,0.019230769,0.052704628,0.021081851,0.03011693,0.040542021,0.292380952,0.08,0.124524712,0.188352273,0.192845058,0.05868939,0.088776541,0.129524201,models/2_10_PHM_C06_SS_LowNBD__RF_Model_28-Jun-2023_14-06.mdl,137.7983088,24.69634032,1.482606649,16.04190826
2,11,SS,PHM C06 SS HBD,data\PHM_Tool_Wear_Data_C06_0p13.csv,RF_Model_PHM_C06_SS_HighNBD.mdl,SS,1,-1,-40,0.13,0.9,100,0.1,800,348,PHM_C06_SS,Separate test set.,40,10,results/MultiRound,,100,70,0.657180328,0.54,0.588101908,0.626166153,0.068490688,0.124275679,0.091979183,0.073739351,0.485295143,0.485,0.483212753,0.483965855,0.09919169,0.124833222,0.108246951,0.101723594,0.333333333,0.025,0.045925089,0.093005952,0.471404521,0.035355339,0.064694787,0.130072444,0.388333333,0.085,0.136591785,0.218558872,0.203070565,0.047434165,0.073490367,0.11281396,models/2_11_PHM_C06_SS_HighNBD__RF_Model_28-Jun-2023_14-09.mdl,136.2117901,16.92166972,1.433166742,16.54465699
2,12,MS,PHM C01 MS NBD,data\PHM_Tool_Wear_Data_C01_0p12.csv,RF_Model_PHM_C01_MS_NoNBD.mdl,MS,1,-1,-40,0.12,0.925,0,0,800,348,PHM_C04_MS,Separate test set.,40,10,results/MultiRound,,100,70,0.488932073,0.43,0.455801175,0.474590238,0.1357932,0.118321596,0.120951747,0.127810331,0.497750576,0.815,0.617228893,0.539423287,0.040045491,0.074721706,0.046037911,0.041463819,0.8,0.085,0.14936006,0.27827381,0.269887951,0.052967495,0.085771252,0.132805237,0.525198413,0.24,0.325777619,0.419577294,0.228213995,0.099442893,0.13190951,0.17298031,models/2_12_PHM_C04_MS_NoNBD__RF_Model_28-Jun-2023_14-12.mdl,198.4174697,17.5701766,1.729408264,13.27647471
2,13,MS,PHM C04 MS NBD,data\PHM_Tool_Wear_Data_C04_0p098.csv,RF_Model_PHM_C04_MS_NoNBD.mdl,MS,1,-1,-50,0.098,0.85,0,0,800,348,PHM_C04_MS,Separate test set.,40,10,results/MultiRound,,100,70,0.608333333,0.11,0.18381727,0.311282468,0.370705867,0.077459667,0.123134557,0.195517564,0.50374078,0.685,0.578823369,0.531011,0.057935618,0.066874675,0.053121934,0.055176223,0.722260622,0.92,0.808898116,0.75453029,0.034418269,0.042163702,0.034220903,0.033824018,0.381428571,0.115,0.168295778,0.241332973,0.297289341,0.100138793,0.133086517,0.1714657,models/2_13_PHM_C04_MS_NoNBD__RF_Model_28-Jun-2023_14-16.mdl,203.1189415,14.57062817,1.88007164,17.67829967
2,14,MS,PHM C06 MS NBD,data\PHM_Tool_Wear_Data_C06_0p13.csv,RF_Model_PHM_C06_MS_NoNBD.mdl,MS,1,-1,-40,0.13,0.925,0,0,800,348,PHM_C04_MS,Separate test set.,40,10,results/MultiRound,,100,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.502564103,0.985,0.665517241,0.557126498,0.010112957,0.024152295,0.013544301,0.011163629,0.488392857,0.31,0.376915454,0.435680423,0.11823754,0.06992059,0.080784013,0.097044457,models/2_14_PHM_C04_MS_NoNBD__RF_Model_28-Jun-2023_14-20.mdl,192.0801227,15.94086885,1.630034208,13.35348034
3,0,SS,Simulated NBD,data\Simulated_Dasic_2006_Tool_Wear_Model_Train.csv,RF_Model_Dasic_NoNBD.mdl,SS,1,-1,-100,3,1,0,0,800,121,Dasic,Separate test set.,40,10,results/MultiRound,data\Simulated_Dasic_2006_Tool_Wear_Model_Test.csv,1,2,0.5,1,0.666666667,0.555555556,0,0,0,0,0.1,0.005,0.00952381,0.020833333,0.316227766,0.015811388,0.03011693,0.065880785,0.383333333,0.035,0.062591756,0.12078373,0.458459579,0.04116363,0.072541464,0.137454654,0.572353995,0.57,0.565383655,0.567896609,0.071860226,0.127366488,0.089382118,0.073928695,models/3_0_Dasic_NoNBD__RF_Model_28-Jun-2023_14-23.mdl,59.68552256,16.98172832,1.014508247,11.57626271
3,1,SS,Simulated LBD,data\Simulated_Dasic_2006_Tool_Wear_Model_Train.csv,RF_Model_Dasic_LowNBD.mdl,SS,1,-1,-100,3,1,1000,0.05,800,121,Dasic,Separate test set.,40,10,results/MultiRound,data\Simulated_Dasic_2006_Tool_Wear_Model_Test.csv,1,2,0.988854489,0.855,0.916458159,0.95838627,0.023542082,0.043779752,0.02810754,0.021840773,0.569385111,0.575,0.570870187,0.569641585,0.066934781,0.063464776,0.059650255,0.062630471,0.15,0.01,0.018614719,0.038690476,0.337474279,0.021081851,0.039256535,0.081867782,0.428463203,0.215,0.283440502,0.353599525,0.124283028,0.091439111,0.10693963,0.116911654,models/3_1_Dasic_LowNBD__RF_Model_28-Jun-2023_14-25.mdl,59.87935543,20.83227921,1.164916277,13.23642564
3,2,SS,Simulated HBD,data\Simulated_Dasic_2006_Tool_Wear_Model_Train.csv,RF_Model_Dasic_HighNBD.mdl,SS,1,-1,-100,3,1,100,0.1,800,121,Dasic,Separate test set.,40,10,results/MultiRound,data\Simulated_Dasic_2006_Tool_Wear_Model_Test.csv,1,2,0.99375,0.79,0.878708388,0.943746677,0.019764235,0.06992059,0.047295885,0.027831951,0.571886162,0.82,0.672038801,0.607869002,0.051065236,0.111055542,0.065537521,0.054608597,0.4,0.035,0.063316394,0.124255952,0.516397779,0.052967495,0.093785638,0.176285035,0.615661765,0.53,0.566634085,0.594273967,0.082652806,0.091893658,0.077194218,0.077385547,models/3_2_Dasic_HighNBD__RF_Model_28-Jun-2023_14-26.mdl,52.87315488,26.21522427,1.574924469,16.45612478
3,3,SS,PHM C01 SS NBD,data\PHM_Tool_Wear_Data_C01_0p12.csv,RF_Model_PHM_C01_SS_NoNBD.mdl,SS,1,-2,-40,0.12,0.95,0,0,800,348,PHM_C01_SS,Separate test set.,40,10,results/MultiRound,,100,70,0.851530209,0.99,0.914958842,0.875697778,0.039076803,0.021081851,0.022718416,0.032572353,0.55665363,0.52,0.534828066,0.546878173,0.08846875,0.129529062,0.108133349,0.095805756,0.494735018,0.95,0.650510042,0.547131354,0.012559915,0.040824829,0.018918424,0.01433624,0.555651709,0.32,0.402284669,0.480193744,0.088715629,0.063245553,0.060479329,0.066867846,models/3_3_PHM_C01_SS_NoNBD__RF_Model_28-Jun-2023_14-28.mdl,206.0972548,18.4685967,1.064152479,12.29786921
