,Round,expt_n,environment,environment_info,data_file,Model_name,environment.1,R1,R2,R3,wear_threshold,threshold_factor,add_noise,breakdown_chance,episodes,milling_operations_max,version_prefix,test_info,test_cases,test_rounds,results_folder,test_file,train_sample_rate,test_sample_rate,RF_Pr,RF_Rc,RF_F1,RF_F05,RF_Pr_sd,RF_Rc_sd,RF_F1_sd,RF_F05_sd,A2C_Pr,A2C_Rc,A2C_F1,A2C_F05,A2C_Pr_sd,A2C_Rc_sd,A2C_F1_sd,A2C_F05_sd,DQN_Pr,DQN_Rc,DQN_F1,DQN_F05,DQN_Pr_sd,DQN_Rc_sd,DQN_F1_sd,DQN_F05_sd,PPO_Pr,PPO_Rc,PPO_F1,PPO_F05,PPO_Pr_sd,PPO_Rc_sd,PPO_F1_sd,PPO_F05_sd,model_file,RF_time,A2C_time,DQN_time,PPO_time
44,7,14,MS,PHM C06 MS NBD,data\PHM_Tool_Wear_Data_C06_0p13.csv,RF_Model_PHM_C06_MS_NoNBD.mdl,MS,1,-1,-80,0.13,0.9,0,0.0,800,348,PHM_C06_MS,Separate test set.,40,10,results/MultiRound,,100,70,0.985,0.635,0.77103164,0.886089611,0.031865845,0.052967495,0.041720905,0.031886418,0.498787249,0.985,0.662146893,0.553391053,0.007428462,0.024152295,0.00952852,0.00781568,0.6,0.035,0.065800866,0.139880952,0.516397779,0.033747428,0.062460464,0.128624389,0.505498883,0.7,0.584388548,0.533881334,0.047399812,0.074535599,0.039156732,0.04147179,models/2_2_PHM_C06_MS_NoNBD__RF_Model_29-Jun-2023_19-17_0.98_0.64_0.89.mdl,164.7791328,13.05167437,1.504667759,11.39279819
45,8,0,SS,Simulated NBD,data\Simulated_Dasic_2006_Tool_Wear_Model_Train.csv,RF_Model_Dasic_NoNBD.mdl,SS,1,-1,-100,3.0,1.0,0,0.0,800,121,Dasic,Separate test set.,40,10,results/MultiRound,data\Simulated_Dasic_2006_Tool_Wear_Model_Test.csv,1,2,1.0,0.79,0.882368082,0.949269481,0.0,0.031622777,0.019720337,0.009131911,0.543867547,0.78,0.640308468,0.578652018,0.040979441,0.071492035,0.048765079,0.043155758,0.494663895,0.965,0.653979924,0.548062645,0.015565714,0.047434165,0.024116976,0.018183046,0.568870296,0.23,0.318725111,0.423153042,0.173433673,0.091893658,0.120268848,0.149175973,models/3_0_Dasic_NoNBD__RF_Model_28-Jun-2023_18-49.mdl,51.99945855,21.43167305,1.07519412,12.17242503
46,8,1,SS,Simulated LBD,data\Simulated_Dasic_2006_Tool_Wear_Model_Train.csv,RF_Model_Dasic_LowNBD.mdl,SS,1,-1,-100,3.0,1.0,1000,0.05,800,121,Dasic,Separate test set.,40,10,results/MultiRound,data\Simulated_Dasic_2006_Tool_Wear_Model_Test.csv,1,2,0.834532279,1.0,0.909473472,0.86291279,0.033945902,0.0,0.019843551,0.028859261,0.531011042,0.725,0.612174721,0.560607466,0.060742444,0.075461543,0.061831393,0.060516612,0.283333333,0.03,0.053397327,0.101190476,0.41611074,0.048304589,0.084614406,0.155290421,0.433381896,0.19,0.260654636,0.340049707,0.207847272,0.117378779,0.14610609,0.17473464,models/3_1_Dasic_LowNBD__RF_Model_28-Jun-2023_18-50.mdl,46.84697938,24.97607636,1.549489975,12.81357932
47,8,2,SS,Simulated HBD,data\Simulated_Dasic_2006_Tool_Wear_Model_Train.csv,RF_Model_Dasic_HighNBD.mdl,SS,1,-1,-100,3.0,1.0,100,0.1,800,121,Dasic,Separate test set.,40,10,results/MultiRound,data\Simulated_Dasic_2006_Tool_Wear_Model_Test.csv,1,2,0.920874271,0.97,0.944100268,0.929867979,0.036675717,0.034960295,0.023292047,0.029478997,0.535963674,0.695,0.603172355,0.560647308,0.079175047,0.121220644,0.087256978,0.080775338,0.2,0.015,0.027705628,0.056547619,0.349602949,0.024152295,0.044625855,0.091409917,0.336071429,0.08,0.126718303,0.198543124,0.255443415,0.063245553,0.098079751,0.150671355,models/3_2_Dasic_HighNBD__RF_Model_28-Jun-2023_18-51.mdl,50.94423509,21.73711824,1.753598452,19.18654966
48,8,3,SS,PHM C01 SS NBD,data\PHM_Tool_Wear_Data_C01_0p12.csv,RF_Model_PHM_C01_SS_NoNBD.mdl,SS,1,-2,-40,0.12,0.95,0,0.0,800,348,PHM_C01_SS,Separate test set.,40,10,results/MultiRound,,100,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.603809227,0.685,0.637631863,0.616021487,0.094217114,0.100138793,0.076610697,0.084045517,0.85952381,0.255,0.392535613,0.581439394,0.107919,0.015811388,0.02618115,0.049549033,0.512502334,0.47,0.488626494,0.502206218,0.091268529,0.085634884,0.080732359,0.084686277,models/3_3_PHM_C01_SS_NoNBD__RF_Model_28-Jun-2023_18-53.mdl,149.5787976,13.2819736,0.99251008,11.7267518
49,8,4,SS,PHM C01 SS LBD,data\PHM_Tool_Wear_Data_C01_0p12.csv,RF_Model_PHM_C01_SS_LowNBD.mdl,SS,1,-1,-100,0.12,0.9,1000,0.05,800,348,PHM_C01_SS,Separate test set.,40,10,results/MultiRound,,100,70,0.5,0.025,0.047619048,0.104166667,0.527046277,0.026352314,0.050194883,0.109801308,0.477947102,0.41,0.439084873,0.460903545,0.083706453,0.104880885,0.092466356,0.08620608,0.275,0.05,0.08442029,0.144097222,0.309444943,0.057735027,0.096950666,0.164101025,0.116666667,0.015,0.026482213,0.049107143,0.249072353,0.033747428,0.059158106,0.108232718,models/3_4_PHM_C01_SS_LowNBD__RF_Model_28-Jun-2023_18-56.mdl,144.7928271,26.1629889,1.320606232,15.69606996
50,8,5,SS,PHM C01 SS HBD,data\PHM_Tool_Wear_Data_C01_0p12.csv,RF_Model_PHM_C01_SS_HighNBD.mdl,SS,1,-1,-40,0.12,0.85,100,0.1,800,348,PHM_C01_SS,Separate test set.,40,10,results/MultiRound,,100,70,0.7,0.045,0.083982684,0.175595238,0.421637021,0.028382311,0.052076161,0.105411123,0.506482287,0.81,0.622807335,0.547319609,0.037350907,0.06992059,0.045823267,0.039880121,0.502633403,0.99,0.666666667,0.557494589,0.00820815,0.021081851,0.00922595,0.008358384,0.467142857,0.155,0.230992267,0.32960373,0.153407997,0.055025247,0.077741815,0.106420373,models/3_5_PHM_C01_SS_HighNBD__RF_Model_28-Jun-2023_18-59.mdl,91.18763971,13.22731256,1.013812065,11.96913218
51,8,6,SS,PHM C04 SS NBD,data\PHM_Tool_Wear_Data_C04_0p098.csv,RF_Model_PHM_C04_SS_NoNBD.mdl,SS,1,-1,-40,0.098,0.95,0,0.0,800,348,PHM_C04_SS,Separate test set.,40,10,results/MultiRound,,100,70,0.689222259,0.965,0.803321837,0.730627005,0.052966685,0.052967495,0.048783658,0.051436443,0.539690845,0.505,0.51835523,0.530059128,0.122620454,0.142302495,0.124992741,0.121325145,0.25,0.02,0.036796537,0.074404762,0.424918293,0.034960295,0.06399024,0.128010793,0.60047619,0.105,0.172249416,0.287071609,0.343139581,0.064334197,0.09773663,0.14897565,models/3_6_PHM_C04_SS_NoNBD__RF_Model_28-Jun-2023_19-01.mdl,156.3049212,12.97363257,0.980584621,11.95058203
52,8,7,SS,PHM C04 SS LBD,data\PHM_Tool_Wear_Data_C04_0p098.csv,RF_Model_PHM_C04_SS_LowNBD.mdl,SS,1,-1,-40,0.098,0.85,1000,0.05,800,348,PHM_C04_SS,Separate test set.,40,10,results/MultiRound,,100,70,0.751325804,0.975,0.848303455,0.787266786,0.042726406,0.035355339,0.037216958,0.040616689,0.498282562,0.525,0.508835171,0.501867722,0.087335409,0.147667043,0.113514235,0.096639087,0.3,0.03,0.053463203,0.10218254,0.421637021,0.042163702,0.074227313,0.139677936,0.497889378,0.39,0.435899765,0.470588165,0.105344833,0.117378779,0.111814024,0.10782675,models/3_7_PHM_C04_SS_LowNBD__RF_Model_28-Jun-2023_19-04.mdl,139.0125437,13.63822031,0.995911837,12.75462675
53,8,8,SS,PHM C04 SS HBD,data\PHM_Tool_Wear_Data_C04_0p098.csv,RF_Model_PHM_C04_SS_HighNBD.mdl,SS,1,-1,-100,0.098,0.9,100,0.1,800,348,PHM_C04_SS,Separate test set.,40,10,results/MultiRound,,100,70,0.641572117,0.965,0.770631453,0.687622549,0.028360257,0.033747428,0.030090614,0.029007872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.02,0.037229437,0.077380952,0.483045892,0.034960295,0.064410257,0.131012492,0.426854257,0.265,0.32142584,0.374946742,0.154934958,0.115590273,0.123260697,0.136269713,models/3_8_PHM_C04_SS_HighNBD__RF_Model_28-Jun-2023_19-07.mdl,139.0799854,13.32734847,0.976493359,11.86848402
54,8,9,SS,PHM C06 SS NBD,data\PHM_Tool_Wear_Data_C06_0p13.csv,RF_Model_PHM_C06_SS_NoNBD.mdl,SS,1,-1,-40,0.13,0.95,0,0.0,800,348,PHM_C06_SS,Separate test set.,40,10,results/MultiRound,,100,70,1.0,0.16,0.270475322,0.469719517,0.0,0.06992059,0.099414989,0.118866188,0.518156361,0.515,0.513344314,0.515453167,0.10001116,0.156436,0.122668875,0.107466861,0.566666667,0.045,0.081573499,0.161458333,0.417221852,0.028382311,0.050187292,0.096506542,0.52332977,0.39,0.442011416,0.485487723,0.140834361,0.104880885,0.106632272,0.119239816,models/3_9_PHM_C06_SS_NoNBD__RF_Model_28-Jun-2023_19-10.mdl,162.6819317,13.36643338,0.986373425,11.67496157
55,8,10,SS,PHM C06 SS LBD,data\PHM_Tool_Wear_Data_C06_0p13.csv,RF_Model_PHM_C06_SS_LowNBD.mdl,SS,1,-1,-40,0.13,0.95,1000,0.05,800,348,PHM_C06_SS,Separate test set.,40,10,results/MultiRound,,100,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.497368421,0.975,0.658659653,0.551371271,0.0119291,0.035355339,0.017893677,0.013726147,0.519996042,0.545,0.529328941,0.522896948,0.065148108,0.101242284,0.077682763,0.067813193,models/3_10_PHM_C06_SS_LowNBD__RF_Model_28-Jun-2023_19-13.mdl,151.3863919,13.50484371,0.995844126,11.81932974
56,8,11,SS,PHM C06 SS HBD,data\PHM_Tool_Wear_Data_C06_0p13.csv,RF_Model_PHM_C06_SS_HighNBD.mdl,SS,1,-1,-40,0.13,0.9,100,0.1,800,348,PHM_C06_SS,Separate test set.,40,10,results/MultiRound,,100,70,0.651132459,0.945,0.770090935,0.693873935,0.036240653,0.049721446,0.031453034,0.033624067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.498787249,0.98,0.661016949,0.553075397,0.009576415,0.025819889,0.012204785,0.01023948,0.381428571,0.095,0.150479623,0.233838384,0.258291087,0.05986095,0.094954529,0.14949854,models/3_11_PHM_C06_SS_HighNBD__RF_Model_28-Jun-2023_19-16.mdl,124.4079463,13.657372,0.998428106,11.66296315
57,8,12,MS,PHM C01 MS NBD,data\PHM_Tool_Wear_Data_C01_0p12.csv,RF_Model_PHM_C01_MS_NoNBD.mdl,MS,1,-1,-80,0.12,0.9,0,0.0,800,348,PHM_C01_MS,Separate test set.,40,10,results/MultiRound,,100,70,0.5,1.0,0.666666667,0.555555556,0.0,0.0,0.0,0.0,0.49457256,0.52,0.504306365,0.497817477,0.125404202,0.154919334,0.13291643,0.126659357,0.501212751,0.975,0.662008469,0.555142371,0.011324019,0.035355339,0.017251102,0.013073667,0.537511378,0.285,0.367150189,0.449301061,0.114266412,0.088349055,0.098626637,0.103041802,models/3_0_PHM_C01_MS_NoNBD__RF_Model_29-Jun-2023_19-20_0.50_1.00_0.56.mdl,160.2212632,14.34797668,1.767033577,12.24198937
58,8,13,MS,PHM C04 MS NBD,data\PHM_Tool_Wear_Data_C04_0p098.csv,RF_Model_PHM_C04_MS_NoNBD.mdl,MS,1,-1,-80,0.098,0.95,0,0.0,800,348,PHM_C04_MS,Separate test set.,40,10,results/MultiRound,,100,70,0.823214286,0.29,0.423760861,0.591783217,0.200662836,0.1197219,0.155532879,0.185274301,0.523818796,0.43,0.465989406,0.497040711,0.088290128,0.097752522,0.070195288,0.071249138,0.066666667,0.01,0.017391304,0.03125,0.210818511,0.031622777,0.054996133,0.098821177,0.506396323,0.57,0.534868543,0.517112231,0.087766353,0.08232726,0.079773143,0.083782813,models/3_1_PHM_C04_MS_NoNBD__RF_Model_29-Jun-2023_19-23_0.82_0.29_0.59.mdl,168.4345751,12.87447453,1.509526968,11.39177489
59,8,14,MS,PHM C06 MS NBD,data\PHM_Tool_Wear_Data_C06_0p13.csv,RF_Model_PHM_C06_MS_NoNBD.mdl,MS,1,-1,-80,0.13,0.9,0,0.0,800,348,PHM_C06_MS,Separate test set.,40,10,results/MultiRound,,100,70,0.981818182,0.54,0.69318555,0.839789041,0.057495957,0.093689795,0.080598371,0.062647041,0.477693796,0.565,0.514982513,0.491425528,0.083927599,0.141519531,0.103409026,0.089949717,0.5,0.98,0.662006345,0.554239395,0.006043648,0.034960295,0.01115652,0.007051648,0.528797619,0.5,0.509597024,0.519800851,0.091080207,0.150923086,0.116425864,0.09939735,models/3_2_PHM_C06_MS_NoNBD__RF_Model_29-Jun-2023_19-27_0.98_0.54_0.84.mdl,168.34271,14.21523595,1.677917242,11.82471681
60,9,0,SS,Simulated NBD,data\Simulated_Dasic_2006_Tool_Wear_Model_Train.csv,RF_Model_Dasic_NoNBD.mdl,SS,1,-1,-100,3.0,1.0,0,0.0,800,121,Dasic,Separate test set.,40,10,results/MultiRound,data\Simulated_Dasic_2006_Tool_Wear_Model_Test.csv,1,2,0.887445887,0.97,0.926301341,0.902470773,0.043981964,0.034960295,0.032304016,0.038662575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.498650472,0.97,0.65862069,0.552303559,0.011389104,0.034960295,0.017091015,0.013067174,0.467579365,0.16,0.233236116,0.327971334,0.20644619,0.084327404,0.11149476,0.143568452,models/4_0_Dasic_NoNBD__RF_Model_28-Jun-2023_19-29.mdl,55.85519004,21.23190308,1.096630335,12.42767954
61,9,1,SS,Simulated LBD,data\Simulated_Dasic_2006_Tool_Wear_Model_Train.csv,RF_Model_Dasic_LowNBD.mdl,SS,1,-1,-100,3.0,1.0,1000,0.05,800,121,Dasic,Separate test set.,40,10,results/MultiRound,data\Simulated_Dasic_2006_Tool_Wear_Model_Test.csv,1,2,0.956984507,0.955,0.955063385,0.955993822,0.04553865,0.043779752,0.032492091,0.037981639,0.519885933,0.485,0.499139246,0.510556688,0.079547019,0.117968922,0.098988865,0.086994546,0.494871795,0.98,0.657627119,0.549242424,0.006620484,0.025819889,0.011670006,0.008150217,0.578583949,0.375,0.449994776,0.516884122,0.139261042,0.12527747,0.126727098,0.129966001,models/4_1_Dasic_LowNBD__RF_Model_28-Jun-2023_19-30.mdl,49.21832609,13.36280131,1.068174839,11.58523226
62,9,2,SS,Simulated HBD,data\Simulated_Dasic_2006_Tool_Wear_Model_Train.csv,RF_Model_Dasic_HighNBD.mdl,SS,1,-1,-100,3.0,1.0,100,0.1,800,121,Dasic,Separate test set.,40,10,results/MultiRound,data\Simulated_Dasic_2006_Tool_Wear_Model_Test.csv,1,2,0.876874472,0.845,0.859454014,0.869515993,0.045811857,0.064334197,0.044946098,0.041968949,0.515836707,0.54,0.523737712,0.518066006,0.065353826,0.126491106,0.085651291,0.07020994,0.61472332,0.7,0.654409667,0.629967335,0.022126091,0.0,0.012305903,0.018454027,0.425,0.105,0.168076923,0.263257576,0.297442805,0.076194196,0.1210501,0.187527513,models/4_2_Dasic_HighNBD__RF_Model_28-Jun-2023_19-31.mdl,53.69578528,20.93579245,1.124774218,12.08245993
63,9,3,SS,PHM C01 SS NBD,data\PHM_Tool_Wear_Data_C01_0p12.csv,RF_Model_PHM_C01_SS_NoNBD.mdl,SS,1,-2,-40,0.12,0.95,0,0.0,800,348,PHM_C01_SS,Separate test set.,40,10,results/MultiRound,,100,70,0.963571429,0.92,0.940590665,0.954070513,0.034571062,0.05868939,0.040996203,0.034867034,0.541932821,0.585,0.562027878,0.549661874,0.074702986,0.105540935,0.08769663,0.079334751,0.983333333,0.835,0.902483687,0.949116554,0.037497142,0.04116363,0.0321652,0.032263792,0.560526871,0.595,0.575434542,0.566006608,0.084456769,0.0831665,0.076884123,0.080243626,models/4_3_PHM_C01_SS_NoNBD__RF_Model_28-Jun-2023_19-33.mdl,149.6200497,13.38782477,0.950106382,11.90477681
64,9,4,SS,PHM C01 SS LBD,data\PHM_Tool_Wear_Data_C01_0p12.csv,RF_Model_PHM_C01_SS_LowNBD.mdl,SS,1,-1,-100,0.12,0.9,1000,0.05,800,348,PHM_C01_SS,Separate test set.,40,10,results/MultiRound,,100,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.517649319,0.57,0.54003676,0.52581264,0.067982101,0.108525471,0.080626865,0.071043366,0.3,0.03,0.054545455,0.107142857,0.421637021,0.042163702,0.076661277,0.15058465,0.636446989,0.58,0.603705026,0.622004414,0.115245733,0.115950181,0.104248706,0.107013142,models/4_4_PHM_C01_SS_LowNBD__RF_Model_28-Jun-2023_19-36.mdl,104.7988479,13.66342449,1.011740685,11.8428998
65,9,5,SS,PHM C01 SS HBD,data\PHM_Tool_Wear_Data_C01_0p12.csv,RF_Model_PHM_C01_SS_HighNBD.mdl,SS,1,-1,-40,0.12,0.85,100,0.1,800,348,PHM_C01_SS,Separate test set.,40,10,results/MultiRound,,100,70,0.800357143,0.28,0.408625919,0.57111569,0.216659435,0.125166556,0.165672723,0.200245866,0.5,1.0,0.666666667,0.555555556,0.0,0.0,0.0,0.0,0.15,0.01,0.018614719,0.038690476,0.337474279,0.021081851,0.039256535,0.081867782,0.536921689,0.335,0.408727651,0.475283118,0.091673414,0.094428103,0.091388658,0.089638048,models/4_5_PHM_C01_SS_HighNBD__RF_Model_28-Jun-2023_19-38.mdl,79.50222945,13.5307157,1.016399384,11.71125889
66,9,6,SS,PHM C04 SS NBD,data\PHM_Tool_Wear_Data_C04_0p098.csv,RF_Model_PHM_C04_SS_NoNBD.mdl,SS,1,-1,-40,0.098,0.95,0,0.0,800,348,PHM_C04_SS,Separate test set.,40,10,results/MultiRound,,100,70,0.697044335,1.0,0.821428571,0.74197861,0.011897682,0.0,0.008215066,0.010763055,0.522869692,0.955,0.67493264,0.574559518,0.042645075,0.028382311,0.036372331,0.04106528,0.6,0.035,0.065800866,0.139880952,0.516397779,0.033747428,0.062460464,0.128624389,0.326111111,0.075,0.119858648,0.189862915,0.243235648,0.063464776,0.098283799,0.148547692,models/4_6_PHM_C04_SS_NoNBD__RF_Model_28-Jun-2023_19-40.mdl,158.1562045,13.66469741,0.975431681,12.15026093
67,9,7,SS,PHM C04 SS LBD,data\PHM_Tool_Wear_Data_C04_0p098.csv,RF_Model_PHM_C04_SS_LowNBD.mdl,SS,1,-1,-40,0.098,0.85,1000,0.05,800,348,PHM_C04_SS,Separate test set.,40,10,results/MultiRound,,100,70,0.768302748,0.91,0.831605423,0.792131641,0.0607573,0.056764621,0.044714544,0.053160863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.466666667,0.05,0.089365707,0.170386905,0.501848435,0.057735027,0.101992581,0.190195998,0.4375,0.16,0.232529508,0.32165404,0.221978502,0.087559504,0.124057685,0.167521009,models/4_7_PHM_C04_SS_LowNBD__RF_Model_28-Jun-2023_19-43.mdl,149.7171042,13.42582226,0.966994524,11.73617029
68,9,8,SS,PHM C04 SS HBD,data\PHM_Tool_Wear_Data_C04_0p098.csv,RF_Model_PHM_C04_SS_HighNBD.mdl,SS,1,-1,-100,0.098,0.9,100,0.1,800,348,PHM_C04_SS,Separate test set.,40,10,results/MultiRound,,100,70,0.648601804,0.985,0.781174362,0.695703354,0.041349507,0.024152295,0.027909979,0.037157944,0.1,0.005,0.00952381,0.020833333,0.316227766,0.015811388,0.03011693,0.065880785,0.49608637,0.97,0.656399766,0.549792988,0.012298073,0.034960295,0.018194603,0.014094018,0.507952391,0.495,0.499519655,0.504089255,0.057852761,0.0831665,0.064782614,0.058847013,models/4_8_PHM_C04_SS_HighNBD__RF_Model_28-Jun-2023_19-46.mdl,130.8166156,13.75096869,1.016850471,11.82055187
69,9,9,SS,PHM C06 SS NBD,data\PHM_Tool_Wear_Data_C06_0p13.csv,RF_Model_PHM_C06_SS_NoNBD.mdl,SS,1,-1,-40,0.13,0.95,0,0.0,800,348,PHM_C06_SS,Separate test set.,40,10,results/MultiRound,,100,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81015873,0.265,0.393664406,0.561909965,0.172161072,0.088349055,0.113701077,0.132137412,0.506616333,0.98,0.667816092,0.560747634,0.016911565,0.034960295,0.020751806,0.018088896,0.52374685,0.48,0.4967826,0.511469495,0.046599283,0.118321596,0.081122303,0.058926213,models/4_9_PHM_C06_SS_NoNBD__RF_Model_28-Jun-2023_19-49.mdl,154.2393043,13.50249577,0.957774162,11.68836594
70,9,10,SS,PHM C06 SS LBD,data\PHM_Tool_Wear_Data_C06_0p13.csv,RF_Model_PHM_C06_SS_LowNBD.mdl,SS,1,-1,-40,0.13,0.95,1000,0.05,800,348,PHM_C06_SS,Separate test set.,40,10,results/MultiRound,,100,70,0.945873396,0.9,0.919444192,0.934332919,0.039501323,0.078173596,0.034185214,0.024251048,0.507039792,0.545,0.523176708,0.51290496,0.068338264,0.086442017,0.067161449,0.065644745,0.49608637,0.97,0.656380284,0.549785647,0.010710599,0.034960295,0.016563413,0.012422373,0.423566883,0.395,0.406591266,0.415962803,0.08726085,0.111679104,0.099343959,0.092117297,models/4_10_PHM_C06_SS_LowNBD__RF_Model_28-Jun-2023_19-52.mdl,132.0414159,13.18302655,0.997300863,11.82680726
71,9,11,SS,PHM C06 SS HBD,data\PHM_Tool_Wear_Data_C06_0p13.csv,RF_Model_PHM_C06_SS_HighNBD.mdl,SS,1,-1,-40,0.13,0.9,100,0.1,800,348,PHM_C06_SS,Separate test set.,40,10,results/MultiRound,,100,70,0.797806324,0.935,0.859548774,0.82112734,0.043363749,0.062583278,0.037700992,0.038493441,0.507136597,0.46,0.480222463,0.495418839,0.085179465,0.114987922,0.097144197,0.088889759,0.216666667,0.02,0.036006023,0.069940476,0.368932394,0.034960295,0.062018069,0.117393015,0.300952381,0.045,0.077067486,0.136755952,0.219206292,0.028382311,0.049387331,0.090754698,models/4_11_PHM_C06_SS_HighNBD__RF_Model_28-Jun-2023_19-54.mdl,117.4705951,13.09059048,0.956949472,11.63134956
72,9,12,MS,PHM C01 MS NBD,data\PHM_Tool_Wear_Data_C01_0p12.csv,RF_Model_PHM_C01_MS_NoNBD.mdl,MS,1,-1,-40,0.12,0.925,0,0.0,800,348,PHM_C04_MS,Separate test set.,40,10,results/MultiRound,,100,70,0.54,0.97,0.69,0.59,0.01521752,0.048304589,0.020016678,0.016006368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49217274,0.97,0.65295149,0.545939042,0.011061006,0.042163702,0.019345193,0.013580904,0.504653211,0.65,0.567405778,0.527876317,0.058044489,0.11785113,0.081136941,0.066054535,models/4_12_PHM_C04_MS_NoNBD__RF_Model_28-Jun-2023_19-57.mdl,164.113728,13.79722595,1.514992714,12.5236659
73,9,13,MS,PHM C04 MS NBD,data\PHM_Tool_Wear_Data_C04_0p098.csv,RF_Model_PHM_C04_MS_NoNBD.mdl,MS,1,-1,-80,0.098,0.95,0,0.0,800,348,PHM_C04_MS,Separate test set.,40,10,results/MultiRound,,100,70,0.921428571,0.255,0.38327357,0.562229437,0.114489457,0.1363207,0.178175856,0.202086825,0.498383838,0.175,0.254269467,0.354994138,0.286721557,0.095014619,0.133742099,0.186143278,0.333333333,0.025,0.045925089,0.093005952,0.40824829,0.026352314,0.048465123,0.099159835,0.520952793,0.655,0.578945208,0.542436923,0.075698905,0.092646281,0.078376862,0.075900601,models/4_1_PHM_C04_MS_NoNBD__RF_Model_29-Jun-2023_19-33_0.92_0.26_0.56.mdl,165.3312204,13.99701977,1.49791503,11.61071539
74,9,14,MS,PHM C06 MS NBD,data\PHM_Tool_Wear_Data_C06_0p13.csv,RF_Model_PHM_C06_MS_NoNBD.mdl,MS,1,-1,-80,0.13,0.9,0,0.0,800,348,PHM_C06_MS,Separate test set.,40,10,results/MultiRound,,100,70,1.0,0.365,0.530884594,0.735150266,0.0,0.074721706,0.079579909,0.061979787,0.495546218,0.925,0.645024916,0.546140146,0.021499066,0.071686044,0.034172134,0.02521486,0.913571429,0.68,0.779253035,0.854495614,0.02869901,0.025819889,0.020236433,0.021966648,0.493299463,0.365,0.416109149,0.45787566,0.087937256,0.105540935,0.095837373,0.089387427,models/4_2_PHM_C06_MS_NoNBD__RF_Model_29-Jun-2023_19-36_1.00_0.36_0.74.mdl,176.3499265,15.48275113,1.553524733,11.98412371
